endTime,artistName,trackName,msPlayed,Real Time (seconds),Play Status,Hour,Day
2025-05-04 14:42:00,DPR IAN,Don't Go Insane,204880,204.88,Full Play,14,Sunday
2025-05-04 14:45:00,NewJeans,Attention,180066,180.066,Full Play,14,Sunday
2025-05-04 14:48:00,KIM WOO SEOK,Sugar,183653,183.653,Full Play,14,Sunday
2025-05-04 14:52:00,EXO,Let Me In,197533,197.533,Full Play,14,Sunday
2025-05-04 14:55:00,TAEYEON,Happy,221000,221.0,Full Play,14,Sunday
2025-05-04 14:58:00,GroovyRoom,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",171835,171.835,Full Play,14,Sunday
2025-05-04 14:59:00,GFRIEND,Season of Memories,69848,69.848,Full Play,14,Sunday
2025-05-04 15:00:00,GFRIEND,Eclipse,28971,28.971,Partial Play,15,Sunday
2025-05-04 15:02:00,QWER,My Name is Malguem,111466,111.466,Full Play,15,Sunday
2025-05-04 15:02:00,YENA,NEMONEMO,27622,27.622,Partial Play,15,Sunday
2025-05-04 15:22:00,TM NETWORK,Get Wild,11213,11.213,Partial Play,15,Sunday
2025-05-04 15:22:00,TM NETWORK,BEYOND THE TIME (メビウスの宇宙を越えて),216701,216.701,Full Play,15,Sunday
2025-05-04 15:24:00,TWO-MIX,WHITE REFLECTION,118657,118.657,Full Play,15,Sunday
2025-05-04 15:27:00,FANTASTICS from EXILE TRIBE,Got Boost？ - TV size（『仮面ライダーガヴ』主題歌）,702,0.702,Skipped,15,Sunday
2025-05-04 15:27:00,FANTASTICS from EXILE TRIBE,Got Boost？,122143,122.143,Full Play,15,Sunday
2025-05-04 15:28:00,GFRIEND,Rainbow,106208,106.208,Full Play,15,Sunday
2025-05-04 15:30:00,Kocchi no Kento,Hai Yorokonde,86814,86.814,Full Play,15,Sunday
2025-05-04 15:34:00,ALI,CASANOVA POSSE,209952,209.952,Full Play,15,Sunday
2025-05-05 02:16:00,TM NETWORK,BEYOND THE TIME (メビウスの宇宙を越えて),291973,291.973,Full Play,2,Monday
2025-05-05 02:19:00,Mami Ayukawa,Z Toki wo Koete,216933,216.933,Full Play,2,Monday
2025-05-05 02:23:00,TM NETWORK,STILL LOVE HER (失われた風景),12460,12.46,Partial Play,2,Monday
2025-05-05 02:23:00,OxT,Union,224626,224.626,Full Play,2,Monday
2025-05-05 02:28:00,TWO-MIX,WHITE REFLECTION,288266,288.266,Full Play,2,Monday
2025-05-05 02:30:00,TWO-MIX,RHYTHM EMOTION,89946,89.946,Full Play,2,Monday
2025-05-05 02:33:00,Loco,Say Yes,218897,218.897,Full Play,2,Monday
2025-05-05 02:34:00,Dynamicduo,AEAO (Slowed),753,0.753,Skipped,2,Monday
2025-05-05 02:34:00,Dynamicduo,AEAO (Sped Up),1603,1.603,Skipped,2,Monday
2025-05-05 02:34:00,V,It′s Definitely You,22216,22.216,Partial Play,2,Monday
2025-05-05 02:39:00,Dynamicduo,AEAO (Slowed),317000,317.0,Full Play,2,Monday
2025-05-05 02:44:00,Dynamicduo,AEAO,316944,316.944,Full Play,2,Monday
2025-05-05 02:46:00,DEAN,풀어,96369,96.369,Full Play,2,Monday
2025-05-05 14:28:00,Masako Iwanaga,嵐の中で輝いて (機動戦士ガンダム 第08MS小隊),22583,22.583,Partial Play,14,Monday
2025-05-05 14:31:00,BACK-ON,ニブンノイチ,185533,185.533,Full Play,14,Monday
2025-05-05 14:34:00,BACK-ON,STRIKE BACK,193151,193.151,Full Play,14,Monday
2025-05-05 14:38:00,SCANDAL,瞬間センチメンタル,224626,224.626,Full Play,14,Monday
2025-05-05 14:39:00,OxT,Union,107104,107.104,Full Play,14,Monday
2025-05-06 01:29:00,ALI,CASANOVA POSSE,39744,39.744,Partial Play,1,Tuesday
2025-05-06 04:59:00,Mariya Takeuchi,Plastic Love,39083,39.083,Partial Play,4,Tuesday
2025-05-06 13:31:00,Miki Matsubara,THE WINNER,249733,249.733,Full Play,13,Tuesday
2025-05-06 13:31:00,Miki Matsubara,Wash,18263,18.263,Partial Play,13,Tuesday
2025-05-06 13:52:00,Friday Night Plans,Plastic Love,189553,189.553,Full Play,13,Tuesday
2025-05-07 10:04:00,Slowtea,Good Morning In Paris,208183,208.183,Full Play,10,Wednesday
2025-05-07 10:07:00,Casker,Cat and Me - Acoustic Version,230680,230.68,Full Play,10,Wednesday
2025-05-07 10:11:00,Sung Si Kyung,제주도의 푸른 밤,236002,236.002,Full Play,10,Wednesday
2025-05-07 10:15:00,OoOo,whereismylove?,196000,196.0,Full Play,10,Wednesday
2025-05-07 10:19:00,Heize,Sad ending (Feat. george),262394,262.394,Full Play,10,Wednesday
2025-05-07 10:23:00,Whee In,Sunny Shower (feat. Colde),213000,213.0,Full Play,10,Wednesday
2025-05-07 10:26:00,EDEN,ROSE,178886,178.886,Full Play,10,Wednesday
2025-05-07 10:31:00,Lee So Ra,Proposal - 2021 ver.,308314,308.314,Full Play,10,Wednesday
2025-05-07 10:35:00,cykim,stuck losing,230000,230.0,Full Play,10,Wednesday
2025-05-07 10:38:00,40,Busan Hotel,211985,211.985,Full Play,10,Wednesday
2025-05-07 10:42:00,TAEYEON,Do You Love Me?,248322,248.322,Full Play,10,Wednesday
2025-05-07 10:47:00,Lee Sang Soon,It's the season again,255373,255.373,Full Play,10,Wednesday
2025-05-07 10:50:00,S.E.S.,Candy Lane,198466,198.466,Full Play,10,Wednesday
2025-05-07 10:55:00,Herz Analog,애정결핍,290296,290.296,Full Play,10,Wednesday
2025-05-07 10:57:00,OKDAL,Gift,139373,139.373,Full Play,10,Wednesday
2025-05-07 11:02:00,Junggigo,Fairy of Shampoo,295824,295.824,Full Play,11,Wednesday
2025-05-07 11:06:00,hi there,la la land,228604,228.604,Full Play,11,Wednesday
2025-05-07 11:11:00,Colde,"Don't Leave Me, My Love",285000,285.0,Full Play,11,Wednesday
2025-05-07 11:14:00,Jiwoo,Greed,188308,188.308,Full Play,11,Wednesday
2025-05-07 11:17:00,Colde,Star,221000,221.0,Full Play,11,Wednesday
2025-05-07 11:21:00,HOHYUN,Without You,186724,186.724,Full Play,11,Wednesday
2025-05-07 11:22:00,DUSKY80,Promenade,97061,97.061,Full Play,11,Wednesday
2025-05-07 12:27:00,Hiroko Moriguchi,水の星へ愛をこめて,219906,219.906,Full Play,12,Wednesday
2025-05-07 12:30:00,Hiroko Moriguchi,ETERNAL WIND ～ほほえみは光る風の中～,169093,169.093,Full Play,12,Wednesday
2025-05-07 12:34:00,JUDY AND MARY,そばかす,233389,233.389,Full Play,12,Wednesday
2025-05-07 12:37:00,Surface,さぁ,194826,194.826,Full Play,12,Wednesday
2025-05-07 12:41:00,SEATBELTS,Tank!,210333,210.333,Full Play,12,Wednesday
2025-05-07 12:45:00,Marina Watanabe,うれしい予感,251946,251.946,Full Play,12,Wednesday
2025-05-07 12:47:00,Maaya Sakamoto,約束はいらない,87347,87.347,Full Play,12,Wednesday
2025-05-07 12:51:00,Loco,Say Yes,218897,218.897,Full Play,12,Wednesday
2025-05-07 12:54:00,george,Something,227716,227.716,Full Play,12,Wednesday
2025-05-08 00:29:00,ALI,CASANOVA POSSE,236120,236.12,Full Play,0,Thursday
2025-05-08 00:31:00,Katsuo Ohno,名探偵コナン メイン・テーマ - 暗殺者ヴァージョン,31809,31.809,Partial Play,0,Thursday
2025-05-08 00:31:00,QWER,My Name is Malguem,104045,104.045,Full Play,0,Thursday
2025-05-08 00:32:00,TM NETWORK,BEYOND THE TIME (メビウスの宇宙を越えて),69697,69.697,Full Play,0,Thursday
2025-05-08 00:38:00,Shigeaki Saegusa,MAIN TITLE,36438,36.438,Partial Play,0,Thursday
2025-05-08 00:43:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,0,Thursday
2025-05-08 00:48:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,0,Thursday
2025-05-08 00:52:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,0,Thursday
2025-05-08 00:56:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,0,Thursday
2025-05-08 01:01:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,1,Thursday
2025-05-08 02:44:00,Dynamicduo,AEAO (Slowed),288244,288.244,Full Play,2,Thursday
2025-05-08 03:35:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,3,Thursday
2025-05-08 03:40:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,3,Thursday
2025-05-08 03:44:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,3,Thursday
2025-05-08 03:47:00,Miki Matsubara,BACK TO PARADISE,183424,183.424,Full Play,3,Thursday
2025-05-08 05:36:00,YENA,NEMONEMO,25387,25.387,Partial Play,5,Thursday
2025-05-08 05:40:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,5,Thursday
2025-05-08 05:45:00,Miki Matsubara,Neat na Gogo 3 Ji,249466,249.466,Full Play,5,Thursday
2025-05-08 05:49:00,Mariya Takeuchi,夢の続き,267882,267.882,Full Play,5,Thursday
2025-05-08 08:17:00,Dynamicduo,AEAO (Slowed),3821,3.821,Skipped,8,Thursday
2025-05-08 08:22:00,Dynamicduo,AEAO,316944,316.944,Full Play,8,Thursday
2025-05-08 08:33:00,Hearts2Hearts,The Chase,13385,13.385,Partial Play,8,Thursday
2025-05-08 08:33:00,Dynamicduo,AEAO,316944,316.944,Full Play,8,Thursday
2025-05-08 08:37:00,LE SSERAFIM,HOT,6083,6.083,Partial Play,8,Thursday
2025-05-08 08:37:00,Heize,And July,226128,226.128,Full Play,8,Thursday
2025-05-08 08:37:00,DEAN,풀어,224,0.224,Skipped,8,Thursday
2025-05-08 08:37:00,SEULGI,28 Reasons,6765,6.765,Partial Play,8,Thursday
2025-05-08 08:40:00,ILLIT,Magnetic,160688,160.688,Full Play,8,Thursday
2025-05-08 08:43:00,Hearts2Hearts,Butterflies,177228,177.228,Full Play,8,Thursday
2025-05-08 08:43:00,KAI,Mmmh,5497,5.497,Partial Play,8,Thursday
2025-05-08 08:58:00,Miki Matsubara,THE WINNER,236202,236.202,Full Play,8,Thursday
2025-05-08 09:01:00,QWER,My Name is Malguem,188320,188.32,Full Play,9,Thursday
2025-05-08 09:03:00,QWER,Free-Dumb,85042,85.042,Full Play,9,Thursday
2025-05-08 09:03:00,MARK,+82 Pressin',0,0.0,Skipped,9,Thursday
2025-05-08 09:03:00,fromis_9,Supersonic,895,0.895,Skipped,9,Thursday
2025-05-08 09:03:00,IRENE,Like A Flower,1088,1.088,Skipped,9,Thursday
2025-05-08 09:07:00,IZ*ONE,La Vie en Rose,218993,218.993,Full Play,9,Thursday
2025-05-08 09:09:00,QWER,Discord,86639,86.639,Full Play,9,Thursday
2025-05-08 11:09:00,유성윤,zZ(Tired) (With Yebit),227213,227.213,Full Play,11,Thursday
2025-05-08 11:13:00,SOLE,Need you (With Sung Si Kyung),240066,240.066,Full Play,11,Thursday
2025-05-08 11:17:00,Han All,Spring Is You,225647,225.647,Full Play,11,Thursday
2025-05-08 11:21:00,HYOLYN,Erase (feat.Iron),228080,228.08,Full Play,11,Thursday
2025-05-08 11:24:00,HEN,wavingly wavingly,181407,181.407,Full Play,11,Thursday
2025-05-08 11:26:00,Jackson Lundy,Eyes on You,158000,158.0,Full Play,11,Thursday
2025-05-08 11:30:00,V,Slow Dancing (Piano Ver.),188093,188.093,Full Play,11,Thursday
2025-05-08 11:32:00,Dynamicduo,AEAO (Slowed),86186,86.186,Full Play,11,Thursday
2025-05-08 11:32:00,Leellamarz,i (Feat. Jung Yup) (Prod. BOYCOLD),175160,175.16,Full Play,11,Thursday
2025-05-08 11:34:00,Kyung dasom,JAZZ,96120,96.12,Full Play,11,Thursday
2025-05-08 11:38:00,Zion.T,Thank u (feat. Yun Seokcheol),222359,222.359,Full Play,11,Thursday
2025-05-08 11:41:00,John OFA Rhee,NO THING,191333,191.333,Full Play,11,Thursday
2025-05-08 11:44:00,Wooda,Mirror (Feat. Choi Da Som),196925,196.925,Full Play,11,Thursday
2025-05-08 11:47:00,Ashmute,For Them,192000,192.0,Full Play,11,Thursday
2025-05-08 11:50:00,Yebit,Shower,150374,150.374,Full Play,11,Thursday
2025-05-08 11:53:00,DJ Sparrow,FLOWER (feat. Gist & VVON),184058,184.058,Full Play,11,Thursday
2025-05-08 11:56:00,Paul Kim,About You,198000,198.0,Full Play,11,Thursday
2025-05-08 12:00:00,ONiLL,Sweetheart (Renaissance Version),213779,213.779,Full Play,12,Thursday
2025-05-08 12:04:00,UseMind,Embrace,225170,225.17,Full Play,12,Thursday
2025-05-08 14:23:00,Crush,Love Encore (with Lee Sora),200865,200.865,Full Play,14,Thursday
2025-05-08 14:28:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,14,Thursday
2025-05-08 14:45:00,Miki Matsubara,Dream in the Screen,12953,12.953,Partial Play,14,Thursday
2025-05-08 23:33:00,YUJU,Love Rain,209564,209.564,Full Play,23,Thursday
2025-05-08 23:36:00,Red Velvet,Rebirth,213280,213.28,Full Play,23,Thursday
2025-05-09 00:17:00,JOY,Je T'aime,187249,187.249,Full Play,0,Friday
2025-05-09 00:20:00,ALI,CASANOVA POSSE,173086,173.086,Full Play,0,Friday
2025-05-09 00:21:00,QWER,My Name is Malguem,52501,52.501,Full Play,0,Friday
2025-05-09 00:23:00,Dynamicduo,AEAO (Slowed),118863,118.863,Full Play,0,Friday
2025-05-09 00:42:00,Dynamicduo,AEAO (Slowed),167790,167.79,Full Play,0,Friday
2025-05-09 02:01:00,Loco,Say Yes,218897,218.897,Full Play,2,Friday
2025-05-09 02:03:00,10CM,But it's Destiny,4456,4.456,Skipped,2,Friday
2025-05-09 02:47:00,YUJU,Love Rain,209564,209.564,Full Play,2,Friday
2025-05-09 02:50:00,YUJU,Love Rain,209564,209.564,Full Play,2,Friday
2025-05-09 03:18:00,YUJU,Love Rain,318249,318.249,Full Play,3,Friday
2025-05-09 03:25:00,SPYAIR,イマジネーション,3045,3.045,Skipped,3,Friday
2025-05-09 03:25:00,YUJU,Love Rain,181348,181.348,Full Play,3,Friday
2025-05-09 03:29:00,SPYAIR,オレンジ,235200,235.2,Full Play,3,Friday
2025-05-09 03:33:00,SPYAIR,オレンジ,235200,235.2,Full Play,3,Friday
2025-05-09 04:12:00,ILLIT,Tick-Tack,277,0.277,Skipped,4,Friday
2025-05-09 04:12:00,ヨルシカ,ただ君に晴れ,5143,5.143,Partial Play,4,Friday
2025-05-09 04:13:00,ILLIT,Tick-Tack,45974,45.974,Full Play,4,Friday
2025-05-09 04:14:00,TM NETWORK,BEYOND THE TIME (メビウスの宇宙を越えて),43968,43.968,Partial Play,4,Friday
2025-05-09 04:19:00,Dynamicduo,AEAO (Slowed),317000,317.0,Full Play,4,Friday
2025-05-09 04:22:00,KISS OF LIFE,Sugarcoat (NATTY Solo),179866,179.866,Full Play,4,Friday
2025-05-09 04:27:00,Dynamicduo,AEAO,316944,316.944,Full Play,4,Friday
2025-05-09 04:28:00,Heize,And July,9990,9.99,Partial Play,4,Friday
2025-05-09 04:28:00,TAEYEON,Starlight,1962,1.962,Skipped,4,Friday
2025-05-09 04:33:00,Mariya Takeuchi,Plastic Love,294493,294.493,Full Play,4,Friday
2025-05-09 13:41:00,Miki Matsubara,THE WINNER,1130,1.13,Skipped,13,Friday
2025-05-09 13:41:00,Miki Matsubara,Mayonaka no Door / Stay With Me,133380,133.38,Full Play,13,Friday
2025-05-09 13:45:00,Miki Matsubara,BACK TO PARADISE,264733,264.733,Full Play,13,Friday
2025-05-09 13:49:00,Miki Matsubara,Neat na Gogo 3 Ji,249466,249.466,Full Play,13,Friday
2025-05-09 13:53:00,Mami Ayukawa,Z Toki wo Koete,216933,216.933,Full Play,13,Friday
2025-05-09 13:56:00,Meiko Nakahara,FRIDAY MAGIC,209333,209.333,Full Play,13,Friday
2025-05-09 14:00:00,Peter Zimmermann,Dance in the Memories Kimagure Orange Road / Meiko Nakahara Re:Vamp - ダンス・イン・ザ・メモリーズ,194000,194.0,Full Play,14,Friday
2025-05-09 14:31:00,Mariya Takeuchi,"プラスティック・ラブ - 12"" Original Length ReMix",15825,15.825,Partial Play,14,Friday
2025-05-09 14:35:00,YUJU,Love Rain,209564,209.564,Full Play,14,Friday
2025-05-09 14:38:00,YUJU,Evening (feat. BIG Naughty),217000,217.0,Full Play,14,Friday
2025-05-09 14:41:00,WENDY,Best Friend (with SEULGI),131501,131.501,Full Play,14,Friday
2025-05-09 14:46:00,DENKI SAMA,Moonlight Romance,1578,1.578,Skipped,14,Friday
2025-05-09 14:46:00,KISS OF LIFE,"Live, Love, Laugh",1462,1.462,Skipped,14,Friday
2025-05-09 14:46:00,Dynamicduo,AEAO (Slowed),317000,317.0,Full Play,14,Friday
2025-05-09 14:51:00,Dynamicduo,AEAO,316944,316.944,Full Play,14,Friday
2025-05-09 14:55:00,Red Velvet,Day 1,206357,206.357,Full Play,14,Friday
2025-05-09 14:59:00,LeeHi,ONLY,240906,240.906,Full Play,14,Friday
2025-05-09 14:59:00,NewJeans,Right Now (Instrumental),10720,10.72,Partial Play,14,Friday
2025-05-09 15:02:00,LeeHi,Darling,9752,9.752,Partial Play,15,Friday
2025-05-09 15:02:00,LeeHi,Red Lipstick (feat. Yoonmirae),187320,187.32,Full Play,15,Friday
2025-05-09 15:02:00,WONWOO,Bittersweet (feat. LeeHi),0,0.0,Skipped,15,Friday
2025-05-09 15:06:00,QWER,My Name is Malguem,188320,188.32,Full Play,15,Friday
2025-05-09 15:09:00,QWER,SODA,178186,178.186,Full Play,15,Friday
2025-05-09 15:12:00,TWICE,Heart Shaker,186893,186.893,Full Play,15,Friday
2025-05-09 15:15:00,Hearts2Hearts,Butterflies,177228,177.228,Full Play,15,Friday
2025-05-09 15:18:00,Red Velvet,Feel My Rhythm,210253,210.253,Full Play,15,Friday
2025-05-09 15:21:00,TWICE,Like It Like It,46,0.046,Skipped,15,Friday
2025-05-09 15:21:00,AKMU,DINOSAUR,1230,1.23,Skipped,15,Friday
2025-05-09 15:21:00,GFRIEND,Season of Memories,186558,186.558,Full Play,15,Friday
2025-05-09 15:21:00,JOY,Hello,905,0.905,Skipped,15,Friday
2025-05-09 15:21:00,Hearts2Hearts,The Chase,1532,1.532,Skipped,15,Friday
2025-05-09 15:21:00,QWER,REBOUND,2601,2.601,Skipped,15,Friday
2025-05-09 15:24:00,QWER,T.B.H,175880,175.88,Full Play,15,Friday
2025-05-09 15:27:00,IZ*ONE,Violeta,4236,4.236,Skipped,15,Friday
2025-05-09 15:27:00,NewJeans,Bubble Gum,1277,1.277,Skipped,15,Friday
2025-05-09 15:27:00,QWER,Let’s Love,0,0.0,Skipped,15,Friday
2025-05-09 15:27:00,Zion.T,V (Peace) (feat. AKMU),0,0.0,Skipped,15,Friday
2025-05-09 15:27:00,YENA,NEMONEMO,178026,178.026,Full Play,15,Friday
2025-05-09 15:27:00,TWICE,Knock Knock,1904,1.904,Skipped,15,Friday
2025-05-09 15:28:00,YENA,It was love,27701,27.701,Partial Play,15,Friday
2025-05-09 15:43:00,Miki Matsubara,BACK TO PARADISE,230527,230.527,Full Play,15,Friday
2025-05-09 15:43:00,Miki Matsubara,BACK TO PARADISE,836,0.836,Skipped,15,Friday
2025-05-09 15:43:00,Miki Matsubara,BACK TO PARADISE,3228,3.228,Skipped,15,Friday
2025-05-09 15:47:00,ALI,CASANOVA POSSE,240653,240.653,Full Play,15,Friday
2025-05-09 15:49:00,frederic,Oddloop,2202,2.202,Skipped,15,Friday
2025-05-09 15:49:00,ALI,Wild Side,158500,158.5,Full Play,15,Friday
2025-05-09 15:49:00,Cidergirl,シンデレラ,0,0.0,Skipped,15,Friday
2025-05-09 15:54:00,frederic,Oddloop,255293,255.293,Full Play,15,Friday
2025-05-09 15:57:00,Cidergirl,シンデレラ,213053,213.053,Full Play,15,Friday
2025-05-09 16:01:00,THE ORAL CIGARETTES,Kyouran Hey Kids!!,250973,250.973,Full Play,16,Friday
2025-05-09 16:05:00,MOB CHOIR,99,237386,237.386,Full Play,16,Friday
2025-05-10 00:47:00,ALI,LOST IN PARADISE,86191,86.191,Full Play,0,Saturday
2025-05-10 00:52:00,Mariya Takeuchi,Plastic Love,294493,294.493,Full Play,0,Saturday
2025-05-10 00:56:00,Kingo Hamada,街のドルフィン,232893,232.893,Full Play,0,Saturday
2025-05-10 01:01:00,Tomoko Aran,Midnight Pretenders,345266,345.266,Full Play,1,Saturday
2025-05-10 01:06:00,Friday Night Plans,Plastic Love,275891,275.891,Full Play,1,Saturday
2025-05-10 01:11:00,Anri,Remember Summer Days,295666,295.666,Full Play,1,Saturday
2025-05-10 01:16:00,Miki Matsubara,Mayonaka no Door / Stay With Me,312293,312.293,Full Play,1,Saturday
2025-05-10 01:22:00,Mariya Takeuchi,夢の続き,321866,321.866,Full Play,1,Saturday
2025-05-10 01:26:00,Kingo Hamada,midnight cruisin',283000,283.0,Full Play,1,Saturday
2025-05-10 06:41:00,ILLIT,Tick-Tack,129469,129.469,Full Play,6,Saturday
2025-05-10 06:44:00,aespa,Whiplash,183226,183.226,Full Play,6,Saturday
2025-05-10 06:47:00,TWICE,FANCY,213880,213.88,Full Play,6,Saturday
2025-05-10 06:48:00,XG,IS THIS LOVE,21460,21.46,Partial Play,6,Saturday
2025-05-10 06:51:00,Hearts2Hearts,Butterflies,177228,177.228,Full Play,6,Saturday
2025-05-10 06:54:00,GFRIEND,NAVILLERA,193579,193.579,Full Play,6,Saturday
2025-05-10 06:57:00,JENNIE,ExtraL (feat. Doechii),167754,167.754,Full Play,6,Saturday
2025-05-10 07:00:00,SEULGI,"Baby, Not Baby",193040,193.04,Full Play,7,Saturday
2025-05-10 07:03:00,aespa,Supernova,178880,178.88,Full Play,7,Saturday
2025-05-10 07:06:00,NewJeans,Ditto,185506,185.506,Full Play,7,Saturday
2025-05-10 07:25:00,TWICE,Talk that Talk,6827,6.827,Partial Play,7,Saturday
2025-05-10 07:28:00,Hiroko Moriguchi,水の星へ愛をこめて,219906,219.906,Full Play,7,Saturday
2025-05-10 07:32:00,Mami Ayukawa,Hoshizora no Believe,210640,210.64,Full Play,7,Saturday
2025-05-10 07:36:00,Hiroko Moriguchi,君をみつめて -The time I'm seeing you-,276613,276.613,Full Play,7,Saturday
2025-05-10 07:41:00,Mariya Takeuchi,シングル・アゲイン - 2022 Remaster,264733,264.733,Full Play,7,Saturday
2025-05-10 07:45:00,Meiko Nakahara,ロ・ロ・ロ・ロシアン・ルーレット - レコード・ヴァージョン,223493,223.493,Full Play,7,Saturday
2025-05-10 07:49:00,TWO-MIX,Just Communication,260400,260.4,Full Play,7,Saturday
2025-05-10 08:54:00,Miki Matsubara,THE WINNER,249733,249.733,Full Play,8,Saturday
2025-05-10 08:58:00,Mami Ayukawa,風のノー・リプライ,213040,213.04,Full Play,8,Saturday
2025-05-10 08:58:00,Hiroko Moriguchi,ETERNAL WIND ～ほほえみは光る風の中～,7753,7.753,Partial Play,8,Saturday
2025-05-10 09:02:00,Hiroko Moriguchi,水の星へ愛をこめて,219906,219.906,Full Play,9,Saturday
2025-05-10 09:04:00,Hiroko Moriguchi,もうひとつの未来 ～starry spirits～,123336,123.336,Full Play,9,Saturday
2025-05-10 09:04:00,Mami Ayukawa,夢色チェイサー(Single Version),1693,1.693,Skipped,9,Saturday
2025-05-10 09:07:00,YENA,NEMONEMO,178026,178.026,Full Play,9,Saturday
2025-05-10 09:10:00,GFRIEND,MAGO,199133,199.133,Full Play,9,Saturday
2025-05-10 09:16:00,fromis_9,DM,123233,123.233,Full Play,9,Saturday
2025-05-10 09:16:00,Dynamicduo,AEAO (Slowed),3353,3.353,Skipped,9,Saturday
2025-05-10 09:16:00,Yasuha,Fly-day Chinatown,11951,11.951,Partial Play,9,Saturday
2025-05-10 09:21:00,Dynamicduo,AEAO (Slowed),314436,314.436,Full Play,9,Saturday
2025-05-10 09:27:00,Dynamicduo,AEAO,316944,316.944,Full Play,9,Saturday
2025-05-10 09:30:00,NAYEON,LOVE COUNTDOWN (Feat. Wonstein),197613,197.613,Full Play,9,Saturday
2025-05-10 09:33:00,cykim,saidyouwouldholdme,186193,186.193,Full Play,9,Saturday
2025-05-10 09:36:00,NewJeans,Attention (250 Remix),181400,181.4,Full Play,9,Saturday
2025-05-10 09:39:00,KISS OF LIFE,W.House,165200,165.2,Full Play,9,Saturday
2025-05-10 09:49:00,Red Velvet,Day 1,51320,51.32,Full Play,9,Saturday
2025-05-10 09:54:00,Mariya Takeuchi,Plastic Love,294493,294.493,Full Play,9,Saturday
2025-05-10 10:01:00,Anri,SHYNESS BOY,116783,116.783,Full Play,10,Saturday
2025-05-10 10:06:00,JKT48,Heart Gata Virus,235558,235.558,Full Play,10,Saturday
2025-05-10 10:11:00,JKT48,Better,289000,289.0,Full Play,10,Saturday
2025-05-10 10:12:00,Yovie & Nuno,Bunga Jiwaku,1280,1.28,Skipped,10,Saturday
2025-05-10 10:12:00,Cherrybelle,Diam Diam Suka,35522,35.522,Partial Play,10,Saturday
2025-05-10 10:12:00,Coboy Junior,Demam Unyu Unyu,874,0.874,Skipped,10,Saturday
2025-05-10 10:13:00,ALI,CASANOVA POSSE,65963,65.963,Full Play,10,Saturday
2025-05-10 10:17:00,YUJU,Love Rain,209564,209.564,Full Play,10,Saturday
2025-05-10 10:21:00,YUJU,Evening (feat. BIG Naughty),217000,217.0,Full Play,10,Saturday
2025-05-10 16:21:00,GFRIEND,Rainbow,55592,55.592,Full Play,16,Saturday
2025-05-11 00:02:00,Hiroko Moriguchi,君をみつめて -The time I'm seeing you-,10084,10.084,Partial Play,0,Sunday
2025-05-11 00:02:00,Hiroko Moriguchi,水の星へ愛をこめて,219906,219.906,Full Play,0,Sunday
2025-05-11 00:05:00,Hearts2Hearts,Butterflies,177228,177.228,Full Play,0,Sunday
2025-05-11 00:08:00,CHUU,Only cry in the rain,184466,184.466,Full Play,0,Sunday
2025-05-11 00:10:00,LE SSERAFIM,Come Over,137178,137.178,Full Play,0,Sunday
2025-05-11 00:13:00,QWER,T.B.H,175880,175.88,Full Play,0,Sunday
2025-05-11 00:17:00,NAYEON,Magic (Feat. JULIE of KISS OF LIFE),206613,206.613,Full Play,0,Sunday
2025-05-11 06:02:00,TM NETWORK,BEYOND THE TIME (メビウスの宇宙を越えて),233240,233.24,Full Play,6,Sunday
2025-05-11 06:04:00,TWO-MIX,Just Communication,93228,93.228,Full Play,6,Sunday
2025-05-11 06:05:00,Takajin Yashiki,やっぱ好きやねん,6591,6.591,Partial Play,6,Sunday
2025-05-11 06:05:00,Takajin Yashiki,やっぱ好きやねん,1535,1.535,Skipped,6,Sunday
2025-05-11 06:05:00,Surface,さぁ,3328,3.328,Skipped,6,Sunday
2025-05-11 11:55:00,Sonja Seva,Plastic Love - Instrumental,9282,9.282,Partial Play,11,Sunday
2025-05-11 11:55:00,Sonja Seva,Plastic Love - Instrumental,3214,3.214,Skipped,11,Sunday
2025-05-11 11:55:00,9001,Plastic Love - Instrumental,16012,16.012,Partial Play,11,Sunday
2025-05-11 11:58:00,Shayne Orok,Plastic Love - R&B Version,184551,184.551,Full Play,11,Sunday
2025-05-11 12:05:00,Shayne Orok,Plastic Love - R&B Version,184551,184.551,Full Play,12,Sunday
2025-05-11 12:20:00,Shayne Orok,Plastic Love - R&B Version,184551,184.551,Full Play,12,Sunday
2025-05-11 12:28:00,Shayne Orok,Plastic Love - R&B Version,184551,184.551,Full Play,12,Sunday
2025-05-11 12:46:00,Shayne Orok,Plastic Love - R&B Version,184551,184.551,Full Play,12,Sunday
2025-05-11 12:56:00,Shayne Orok,Plastic Love - R&B Version,184551,184.551,Full Play,12,Sunday
